1	137.99108257200731
2	93.57969703656924
3	74.82861227066084
4	64.23982732158179
5	55.94436819507606
6	38.3948395648836
7	36.371433213709835
8	31.02215373198331
9	30.57266228427379
10	29.044326721973853
11	28.61334806176126
12	28.648021167173944
13	28.657708740464752
14	28.52988336065477
15	28.533734263437218
16	28.53609839427242
17	28.537193784596973
18	28.537218958657686
19	28.50395755422813
20	28.504065608814578
21	28.504109782191144
22	28.504097549556928
23	28.504022115095303
24	28.50389231392143
25	28.495505421111957
26	28.495477566308132
27	28.495437482613816
28	28.495402834042135
29	28.49536410921776
30	28.495316552487893
31	28.49526559893682
32	28.495214645476864
33	28.495162333352752
34	28.493054302602715
35	28.492523752880274
36	28.492384493706517
37	28.492349848847066
38	28.49234713160497
39	28.49234916953652
40	28.492348490225993
